SITE_CODE,CANONICAL_NAME,LOCATION_TYPE,CITY,STATE,COUNTRY,ADDRESS,BASE_IP,HERITAGE,STATUS,NET_TYPE,DATASET_VERSION,HOSTNAME_PREFIX,LATITUDE,LONGITUDE,REGION,FACILITY_OWNER,CSNA_SITE_NAME,NMS_PATH_FRAGMENT,NOTE
US_PA_04245_RT,Washington PA - Store 04245,Retail,Washington,PA,US,"175 W BEAU ST, Washington, PA 15301",172.17.166.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_05050_RT,Washingtonville NY - Store 05050,Retail,Washingtonville,NY,US,"30 BROTHERHOOD PLAZA Dr, Washingtonville, NY 10992",172.30.231.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_AK_17404_RT,Wasilla AK - Store 17404,Retail,Wasilla,AK,US,"1801 E PAR Hwy, Wasilla, AK 99654",172.24.127.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_TX_16891_RT,Watauga TX - Store 16891,Retail,Watauga,TX,US,"8000 Denton Hwy, Watauga, TX 76148",172.24.1.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_NJ_16517_RT,Watchung NJ - Store 16517,Retail,Watchung,NJ,US,"1515 US Highway 22, Watchung, NJ 07069",172.20.164.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CT_01151_RT,Waterbury CT - Store 01151,Retail,Waterbury,CT,US,"464 Reidville Drive SPACE #A-1, Waterbury, CT 06705",172.16.12.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CT_01960_RT,Waterbury CT - Store 01960,Retail,Waterbury,CT,US,"1279 West Main Street, Waterbury, CT 06708",172.16.218.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CT_02140_RT,Waterbury CT - Store 02140,Retail,Waterbury,CT,US,"526 MERIDEN ROAD, Waterbury, CT 06705",172.29.22.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CT_02388_RT,Waterbury CT - Store 02388,Retail,Waterbury,CT,US,"2000 N. MAIN ST., Waterbury, CT 06704",172.29.242.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CT_17238_RT,Waterbury CT - Store 17238,Retail,Waterbury,CT,US,"300 Chase Ave, Waterbury, CT 06704",172.24.86.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CT_01268_RT,Waterford CT - Store 01268,Retail,Waterford,CT,US,"106 Boston Post Rd, Waterford, CT 06385",172.16.86.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_CT_16614_RT,Waterford CT - Store 16614,Retail,Waterford,CT,US,"900 Hartford Tpke, Waterford, CT 06385",172.20.187.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MI_08038_RT,Waterford MI - Store 08038,Retail,Waterford,MI,US,"7960 Cooley Lake Road, Waterford, MI 48327",172.29.99.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_08049_RT,Waterford MI - Store 08049,Retail,Waterford,MI,US,"4995 Highland Road, Waterford, MI 48328",172.29.101.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_08112_RT,Waterford MI - Store 08112,Retail,Waterford,MI,US,"4300 Dixie Highway, Waterford, MI 48329",172.29.202.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IA_08544_RT,Waterloo IA - Store 08544,Retail,Waterloo,IA,US,"1825 E. San Marnan Dr., Waterloo, IA 50702",172.19.109.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IA_16915_RT,Waterloo IA - Store 16915,Retail,Waterloo,IA,US,"1501 E San Marnan Dr, Waterloo, IA 50702",172.24.7.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IL_18063_RT,Waterloo IL - Store 18063,Retail,Waterloo,IL,US,"150 Waterloo Commons Dr., Waterloo, IL 62298",172.21.138.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_CT_00916_RT,Watertown CT - Store 00916,Retail,Watertown,CT,US,"26 Davis Street, Watertown, CT 06779",172.17.42.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_01012_RT,Watertown MA - Store 01012,Retail,Watertown,MA,US,"27 MAIN ST, Watertown, MA 02472",172.16.67.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,RETAIL DR,
US_MA_01018_RT,Watertown MA - Store 01018,Retail,Watertown,MA,US,"189 WATERTOWN STREET, Watertown, MA 02172",172.16.3.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,RETAIL DR,
US_MA_10601_RT,Watertown MA - Store 10601,Retail,Watertown,MA,US,"655 Mt. Auburn Street, Watertown, MA 02472",172.24.204.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,RETAIL DR,
US_MA_16774_RT,Watertown MA - Store 16774,Retail,Watertown,MA,US,"550 Arsenal St, Watertown, MA 02472",172.20.227.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,RETAIL DR,
US_NY_17328_RT,Watertown NY - Store 17328,Retail,Watertown,NY,US,"21800 Towne Center Dr, Watertown, NY 13601",172.24.108.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_ME_00620_RT,Waterville ME - Store 00620,Retail,Waterville,ME,US,"1 Kennedy Memorial Dr, Waterville, ME 04901",172.17.18.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_05015_RT,Waterville NY - Store 05015,Retail,Waterville,NY,US,"139 Main St, Waterville, NY 13480",172.18.92.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_05016_RT,Watkins Glen NY - Store 05016,Retail,Watkins Glen,NY,US,"506 S. FRANKLIN ST., Watkins Glen, NY 14891",172.18.92.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_GA_04719_RT,Watkinsville GA - Store 04719,Retail,Watkinsville,GA,US,"2080 Hog Mountain Road, Watkinsville, GA 30677",172.31.149.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_IL_06679_RT,Watseka IL - Store 06679,Retail,Watseka,IL,US,"300 East walnut street, Watseka, IL 60970",172.30.87.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_CA_03039_RT,Watsonville CA - Store 03039,Retail,Watsonville,CA,US,"1966 Main St, Watsonville, CA 95076",172.28.31.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09796_RT,Watsonville CA - Store 09796,Retail,Watsonville,CA,US,"490 Rodriguez St, Watsonville, CA 95076",172.28.113.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_16507_RT,Watsonville CA - Store 16507,Retail,Watsonville,CA,US,"1415 Main St, Watsonville, CA 95076",172.20.161.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_FL_02030_RT,Wauchula FL - Store 02030,Retail,Wauchula,FL,US,"301 S. 6th Ave, Wauchula, FL 33873",172.19.233.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_IA_17904_RT,Waukee IA - Store 17904,Retail,Waukee,IA,US,"900 SE Laurel St, Waukee, IA 50263",172.30.113.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IL_02901_RT,Waukegan IL - Store 02901,Retail,Waukegan,IL,US,"3001 west washington street, Waukegan, IL 60085",172.16.180.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IL_16451_RT,Waukegan IL - Store 16451,Retail,Waukegan,IL,US,"3050 N Lewis Ave, Waukegan, IL 60087",172.20.148.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_WI_08947_RT,Waukesha WI - Store 08947,Retail,Waukesha,WI,US,"1130 W Sunset Drive, Waukesha, WI 53189",172.18.2.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_WI_16020_RT,Waukesha WI - Store 16020,Retail,Waukesha,WI,US,"2401 Kossow Rd, Waukesha, WI 53186",172.20.39.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_WI_17570_RT,Waukesha WI - Store 17570,Retail,Waukesha,WI,US,"1250 W Sunset Dr, Waukesha, WI 53189",172.24.168.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_WI_10172_RT,Wausau WI - Store 10172,Retail,Wausau,WI,US,"102 Central Bridge Street, Wausau, WI 54401",172.31.177.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_WI_08771_RT,Wauwatosa WI - Store 08771,Retail,Wauwatosa,WI,US,"7520 WEST BLUE MOUND ROAD, Wauwatosa, WI 53213",172.19.179.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_WI_17584_RT,Wauwatosa WI - Store 17584,Retail,Wauwatosa,WI,US,"3900 N 124th St, Wauwatosa, WI 53222",172.24.171.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_OH_11086_RT,Waverly OH - Store 11086,Retail,Waverly,OH,US,"210 Emmitt Avenue, Waverly, OH 45690",172.24.227.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_TN_01741_RT,Waverly TN - Store 01741,Retail,Waverly,TN,US,"406 W. Main St, Waverly, TN 37185",172.29.240.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_TX_06864_RT,Waxahachie TX - Store 06864,Retail,Waxahachie,TX,US,"701 Ferris Ave, Waxahachie, TX 75165",172.29.78.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_17078_RT,Waxahachie TX - Store 17078,Retail,Waxahachie,TX,US,"1316 N Highway 77, Waxahachie, TX 75165",172.24.47.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_NC_00162_RT,Waxhaw NC - Store 00162,Retail,Waxhaw,NC,US,"10012 Weiss Way, Waxhaw, NC 28173",172.28.158.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_NC_03440_RT,Waxhaw NC - Store 03440,Retail,Waxhaw,NC,US,"1602 Providence Road South, Waxhaw, NC 28173",172.19.207.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_NC_05341_RT,Waxhaw NC - Store 05341,Retail,Waxhaw,NC,US,"1142 North Broom St., Waxhaw, NC 28173",172.31.187.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_NC_07943_RT,Waxhaw NC - Store 07943,Retail,Waxhaw,NC,US,"8101 Kensington Drive, Waxhaw, NC 28173",172.19.222.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_GA_03348_RT,Waycross GA - Store 03348,Retail,Waycross,GA,US,"1800 Brunswick Hwy, Waycross, GA 31501",172.19.16.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_MA_01874_RT,Wayland MA - Store 01874,Retail,Wayland,MA,US,"325 Boston Post Road, Wayland, MA 01778",172.16.210.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_10039_RT,Wayland MA - Store 10039,Retail,Wayland,MA,US,"150 Main Street, Wayland, MA 01778",172.24.246.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_05074_RT,Wayland NY - Store 05074,Retail,Wayland,NY,US,"100 East Naples St., Wayland, NY 14572",172.18.93.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MI_08211_RT,Wayne MI - Store 08211,Retail,Wayne,MI,US,"31450 VAN BORN, Wayne, MI 48184",172.29.231.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_NJ_00655_RT,Wayne NJ - Store 00655,Retail,Wayne,NJ,US,"1220 Hamburg Turnpike, Wayne, NJ 07470",172.29.151.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NJ_00715_RT,Wayne NJ - Store 00715,Retail,Wayne,NJ,US,"2440 HANBURG TURNPIKE, Wayne, NJ 07470",172.17.26.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NJ_02835_RT,Wayne NJ - Store 02835,Retail,Wayne,NJ,US,"1762 Ratzer Rd, Wayne, NJ 07470",172.31.63.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_00370_RT,Wayne PA - Store 00370,Retail,Wayne,PA,US,"316 E. LANCASTER AVE., Wayne, PA 19087",172.29.43.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_10896_RT,Wayne PA - Store 10896,Retail,Wayne,PA,US,"629 W. Lancaster Avenue, Wayne, PA 19087",172.16.197.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_GA_03778_RT,Waynesboro GA - Store 03778,Retail,Waynesboro,GA,US,"317 S Liberty Street, Waynesboro, GA 30830",172.31.91.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_PA_01642_RT,Waynesboro PA - Store 01642,Retail,Waynesboro,PA,US,"406 East Main Street, Waynesboro, PA 17268",172.29.2.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_VA_00074_RT,Waynesboro VA - Store 00074,Retail,Waynesboro,VA,US,"2823 W. Main St, Waynesboro, VA 22980",172.29.156.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_VA_01553_RT,Waynesboro VA - Store 01553,Retail,Waynesboro,VA,US,"1235 W. Broad Street, Waynesboro, VA 22980",172.16.118.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_VA_17364_RT,Waynesboro VA - Store 17364,Retail,Waynesboro,VA,US,"811 Town Center Dr, Waynesboro, VA 22980",172.24.117.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_PA_05700_RT,Waynesburg PA - Store 05700,Retail,Waynesburg,PA,US,"3161 Mt Morris Rd., Waynesburg, PA 15370",172.18.26.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NC_07521_RT,Waynesville NC - Store 07521,Retail,Waynesville,NC,US,"773 Russ AVE., Waynesville, NC 28786",172.30.107.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_TX_06961_RT,Weatherford TX - Store 06961,Retail,Weatherford,TX,US,"407 S Main St, Weatherford, TX 76086",172.29.234.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_17097_RT,Weatherford TX - Store 17097,Retail,Weatherford,TX,US,"122 E Interstate 20, Weatherford, TX 76087",172.24.51.192,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_CA_09973_RT,Weaverville CA - Store 09973,Retail,Weaverville,CA,US,"1595  Main St, Weaverville, CA 96093",172.28.151.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_NC_07013_RT,Weaverville NC - Store 07013,Retail,Weaverville,NC,US,"121 Monticello Road (NWC), Weaverville, NC 28787",172.30.98.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_MO_02363_RT,Webster Groves MO - Store 02363,Retail,Webster Groves,MO,US,"8021 Watson Road, Webster Groves, MO 63119",172.29.148.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MO_18024_RT,Webster Groves MO - Store 18024,Retail,Webster Groves,MO,US,"8650 Big Bend Blvd., Webster Groves, MO 63119",172.21.128.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MA_00498_RT,Webster MA - Store 00498,Retail,Webster,MA,US,"112 East Main Street, Webster, MA 01570",172.29.139.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_00831_RT,Webster NY - Store 00831,Retail,Webster,NY,US,"935 RIDGE ROAD, Webster, NY 14580",172.29.165.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_17131_RT,Webster NY - Store 17131,Retail,Webster,NY,US,"1050 Ridge Rd, Webster, NY 14580",172.24.60.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_TX_08442_RT,Webster TX - Store 08442,Retail,Webster,TX,US,"980 Clearlake City Blvd, Webster, TX 77598",172.17.64.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_TX_16958_RT,Webster TX - Store 16958,Retail,Webster,TX,US,"1801 W Bay Area Blvd, Webster, TX 77598",172.24.17.0,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_NJ_02546_RT,Weehawken NJ - Store 02546,Retail,Weehawken,NJ,US,"(UBS)1200 Harbor BLVD., Weehawken, NJ 07086",172.28.1.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_FL_03758_RT,Weeki Wachee FL - Store 03758,Retail,Weeki Wachee,FL,US,"9204 Cortez Blvd, Weeki Wachee, FL 34613",172.17.121.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_WEL_MA_RT,Wellesley MA,Retail,Wellesley,MA,US,,,,Active,Retail,v5.20,us-wel-ma-rt,,,Northeast,Leased,,"AETNA,CORP",
US_MA_01254_RT,Wellesley MA - Store 01254,Retail,Wellesley,MA,US,"984 Worcester Street, Wellesley, MA 02482",172.29.113.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,"AETNA,CORP",
US_MA_01299_RT,Wellesley MA - Store 01299,Retail,Wellesley,MA,US,"25 WASHINGTON ST STE 1, Wellesley, MA 02481",172.28.46.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,"AETNA,CORP",
US_MA_08437_RT,Wellesley MA - Store 08437,Retail,Wellesley,MA,US,"188 Linden St, Wellesley, MA 02482",172.19.217.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,"AETNA,CORP",
US_FL_03601_RT,Wellington FL - Store 03601,Retail,Wellington,FL,US,"11878 Forest Hill Blvd, Wellington, FL 33414",172.31.80.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_04188_RT,Wellington FL - Store 04188,Retail,Wellington,FL,US,"800 S State Road 7, Wellington, FL 33414",172.19.240.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_ME_00959_RT,Wells ME - Store 00959,Retail,Wells,ME,US,"11 Steeple Way, Wells, ME 04090",172.28.7.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_05011_RT,Wellsboro PA - Store 05011,Retail,Wellsboro,PA,US,"9 MAIN ST., Wellsboro, PA 16901",172.17.90.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NJ_01165_RT,Wenonah NJ - Store 01165,Retail,Wenonah,NJ,US,"1098 Mantua Pike, Wenonah, NJ 08090",172.16.77.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MO_10193_RT,Wentzville MO - Store 10193,Retail,Wentzville,MO,US,"1550 Wentzille  Parkway, Wentzville, MO 63385",172.31.202.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MO_17410_RT,Wentzville MO - Store 17410,Retail,Wentzville,MO,US,"1883 Wentzville Pkwy, Wentzville, MO 63385",172.24.129.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MO_18086_RT,Wentzville MO - Store 18086,Retail,Wentzville,MO,US,"1960 Wentzville Pkwy., Wentzville, MO 63385",172.21.154.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_TX_05651_RT,Weslaco TX - Store 05651,Retail,Weslaco,TX,US,"1602 East Highway 83, Weslaco, TX 78596",172.19.132.128,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_WES_FL_RT,Wesley Chapel FL,Retail,Wesley Chapel,FL,US,,,,Active,Retail,v5.20,us-wes-fl-rt,,,Southeast,Leased,,,
US_FL_01527_RT,Wesley Chapel FL - Store 01527,Retail,Wesley Chapel,FL,US,"5606 Post Oak Blvd, Wesley Chapel, FL 33543",172.19.224.192,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_04362_RT,Wesley Chapel FL - Store 04362,Retail,Wesley Chapel,FL,US,"30050 County Line Road, Wesley Chapel, FL 33543",172.28.18.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_08396_RT,Wesley Chapel FL - Store 08396,Retail,Wesley Chapel,FL,US,"1929 Bruce B Downs Blvd, Wesley Chapel, FL 33544",172.16.96.128,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_16721_RT,Wesley Chapel FL - Store 16721,Retail,Wesley Chapel,FL,US,"1201 County Road 581, Wesley Chapel, FL 33544",172.20.214.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_FL_17915_RT,Wesley Chapel FL - Store 17915,Retail,Wesley Chapel,FL,US,"27920 Pink Flamingo Lane, Wesley Chapel, FL 33544",172.19.138.64,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_NC_17458_RT,Wesley Chapel NC - Store 17458,Retail,Wesley Chapel,NC,US,"6350 Weddington Rd, Wesley Chapel, NC 28104",172.20.32.0,CVS,Active,Retail-Store,v5.20,,,,Southeast,Leased,,,
US_WI_05676_RT,West Allis WI - Store 05676,Retail,West Allis,WI,US,"7552 West Oklahoma, West Allis, WI 53219",172.19.32.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_WI_17277_RT,West Allis WI - Store 17277,Retail,West Allis,WI,US,"2600 S 108th St, West Allis, WI 53227",172.24.95.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_NY_02059_RT,West Babylon NY - Store 02059,Retail,West Babylon,NY,US,"1012 LITTLE EAST NECK ROAD, West Babylon, NY 11704",172.16.231.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NY_03015_RT,West Babylon NY - Store 03015,Retail,West Babylon,NY,US,"204 GREAT EAST NECK ROAD, West Babylon, NY 11704",172.29.178.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_IN_06884_RT,West Baden Springs IN - Store 06884,Retail,West Baden Springs,IN,US,"8321 W. St. Rt. 56, West Baden Springs, IN 47469",172.18.153.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_08020_RT,West Bloomfield MI - Store 08020,Retail,West Bloomfield,MI,US,"4295 Orchard Lake Road, West Bloomfield, MI 48323",172.29.92.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MI_08239_RT,West Bloomfield MI - Store 08239,Retail,West Bloomfield,MI,US,"6070 W MAPLE RD, West Bloomfield, MI 48322",172.30.242.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_MA_00705_RT,West Boylston MA - Store 00705,Retail,West Boylston,MA,US,"264 W. Boylston Street, West Boylston, MA 01583",172.17.25.64,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_MA_01803_RT,West Bridgewater MA - Store 01803,Retail,West Bridgewater,MA,US,"2 West Center Street, West Bridgewater, MA 02379",172.30.178.192,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NJ_00761_RT,West Caldwell NJ - Store 00761,Retail,West Caldwell,NJ,US,"560 PASSAIC AVENUE, West Caldwell, NJ 07006",172.29.158.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_NJ_02014_RT,West Cape May NJ - Store 02014,Retail,West Cape May,NJ,US,"139 MYRTLE AVENUE, West Cape May, NJ 08204",172.16.223.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_OH_02342_RT,West Chester OH - Store 02342,Retail,West Chester,OH,US,"7217 Cincinnati-Dayton Rd., West Chester, OH 45069",172.31.66.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,CAREPLUS,
US_OH_16864_RT,West Chester OH - Store 16864,Retail,West Chester,OH,US,"7644 Voice of America Center Dr, West Chester, OH 45069",172.20.249.64,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,CAREPLUS,
US_PA_00276_RT,West Chester PA - Store 00276,Retail,West Chester,PA,US,"1200 Wilmington Pike, West Chester, PA 19382",172.16.188.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_00948_RT,West Chester PA - Store 00948,Retail,West Chester,PA,US,"1501 PAOLI PIKE, West Chester, PA 19380",172.30.119.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_01159_RT,West Chester PA - Store 01159,Retail,West Chester,PA,US,"760 Miles Road, West Chester, PA 19380",172.16.13.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_03875_RT,West Chester PA - Store 03875,Retail,West Chester,PA,US,"1450 Pottstown Pike, West Chester, PA 19380",172.31.160.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_10371_RT,West Chester PA - Store 10371,Retail,West Chester,PA,US,"1040 West Chester Pike, West Chester, PA 19382",172.20.10.0,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_PA_17901_RT,West Chester PA - Store 17901,Retail,West Chester,PA,US,"985 Paoli Pike, West Chester, PA 19380",172.30.111.128,CVS,Active,Retail-Store,v5.20,,,,Northeast,Leased,,,
US_TX_07470_RT,West Columbia TX - Store 07470,Retail,West Columbia,TX,US,"701 South 17th Street, West Columbia, TX 77486",172.18.146.64,CVS,Active,Retail-Store,v5.20,,,,South-Central,Leased,,,
US_CA_09735_RT,West Covina CA - Store 09735,Retail,West Covina,CA,US,"727 S Glendora Ave, West Covina, CA 91790",172.28.110.192,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_09748_RT,West Covina CA - Store 09748,Retail,West Covina,CA,US,"3650 SOUTH NOGALES STREET, West Covina, CA 91792",172.19.104.128,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_16415_RT,West Covina CA - Store 16415,Retail,West Covina,CA,US,"2831 E Eastland Ctr Dr, West Covina, CA 91791",172.20.139.64,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_CA_17230_RT,West Covina CA - Store 17230,Retail,West Covina,CA,US,"2370 S Azusa Ave, West Covina, CA 91792",172.24.84.0,CVS,Active,Retail-Store,v5.20,,,,West,Leased,,,
US_IA_16016_RT,West Des Moines IA - Store 16016,Retail,West Des Moines,IA,US,"1800 Valley West Dr, West Des Moines, IA 50266",172.20.38.192,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IA_17020_RT,West Des Moines IA - Store 17020,Retail,West Des Moines,IA,US,"5405 Mills Civic Pkwy, West Des Moines, IA 50266",172.24.32.128,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
US_IL_06373_RT,West Frankfort IL - Store 06373,Retail,West Frankfort,IL,US,"304 West Main Street, West Frankfort, IL 62896",172.31.235.0,CVS,Active,Retail-Store,v5.20,,,,Midwest,Leased,,,
